#           x         0.006         0.001
#           y       0.00045       0.00045
#           z         5e-05         5e-05
#        Time
0.00464935	2.82027	8.70458E-5	0.0		2.79494	-0.0012917	0.0	
0.00466698	2.82042	9.29676E-5	0.0		2.79494	-0.00129209	0.0	
0.00468461	2.82056	9.86181E-5	0.0		2.79494	-0.00129248	0.0	
0.00470224	2.8207	1.03994E-4	0.0		2.79495	-0.00129286	0.0	
0.00471987	2.82082	1.0912E-4	0.0		2.79495	-0.00129323	0.0	
0.0047375	2.82095	1.14032E-4	0.0		2.79495	-0.00129359	0.0	
0.00475514	2.82106	1.18715E-4	0.0		2.79495	-0.00129395	0.0	
0.00477278	2.82117	1.23193E-4	0.0		2.79495	-0.0012943	0.0	
0.00479042	2.82128	1.2746E-4	0.0		2.79495	-0.00129465	0.0	
0.00480806	2.82138	1.31536E-4	0.0		2.79495	-0.00129499	0.0	
0.00482571	2.82147	1.35461E-4	0.0		2.79495	-0.00129532	0.0	
0.00484335	2.82156	1.39214E-4	0.0		2.79495	-0.00129565	0.0	
0.00486099	2.82165	1.42791E-4	0.0		2.79495	-0.00129597	0.0	
0.00487863	2.82173	1.46219E-4	0.0		2.79495	-0.00129628	0.0	
0.00489627	2.82181	1.49469E-4	0.0		2.79495	-0.00129659	0.0	
0.00491391	2.82189	1.52591E-4	0.0		2.79495	-0.00129689	0.0	
0.00493155	2.82196	1.5558E-4	0.0		2.79495	-0.00129719	0.0	
0.00494919	2.82203	1.58425E-4	0.0		2.79495	-0.00129748	0.0	
0.00496683	2.82209	1.61147E-4	0.0		2.79495	-0.00129776	0.0	
0.00498448	2.82216	1.63777E-4	0.0		2.79495	-0.00129803	0.0	
0.00500212	2.82222	1.6628E-4	0.0		2.79494	-0.0012983	0.0	
0.00501978	2.82227	1.68693E-4	0.0		2.79494	-0.00129857	0.0	
0.00503743	2.82233	1.70992E-4	0.0		2.79494	-0.00129883	0.0	
0.00505509	2.82238	1.73183E-4	0.0		2.79494	-0.00129909	0.0	
0.00507275	2.82243	1.75277E-4	0.0		2.79494	-0.00129934	0.0	
0.00509042	2.82247	1.77281E-4	0.0		2.79494	-0.00129959	0.0	
0.00510808	2.82252	1.79182E-4	0.0		2.79493	-0.00129983	0.0	
0.00512574	2.82256	1.80997E-4	0.0		2.79493	-0.00130007	0.0	
0.0051434	2.8226	1.82737E-4	0.0		2.79493	-0.0013003	0.0	
0.00516107	2.82264	1.84402E-4	0.0		2.79493	-0.00130053	0.0	
0.00517874	2.82268	1.8598E-4	0.0		2.79492	-0.00130075	0.0	
0.0051964	2.82271	1.87487E-4	0.0		2.79492	-0.00130096	0.0	
0.00521407	2.82274	1.88918E-4	0.0		2.79492	-0.00130117	0.0	
0.00523174	2.82278	1.90258E-4	0.0		2.79492	-0.00130138	0.0	
0.00524941	2.82281	1.91521E-4	0.0		2.79491	-0.00130157	0.0	
0.00526708	2.82283	1.9271E-4	0.0		2.79491	-0.00130176	0.0	
0.00528475	2.82286	1.93836E-4	0.0		2.79491	-0.00130195	0.0	
0.00530242	2.82289	1.94889E-4	0.0		2.7949	-0.00130213	0.0	
0.0053201	2.82291	1.95874E-4	0.0		2.7949	-0.0013023	0.0	
0.00533777	2.82294	1.96788E-4	0.0		2.7949	-0.00130247	0.0	
0.00535544	2.82296	1.97632E-4	0.0		2.79489	-0.00130263	0.0	
0.00537312	2.82298	1.98411E-4	0.0		2.79489	-0.00130279	0.0	
0.0053908	2.823	1.99124E-4	0.0		2.79488	-0.00130294	0.0	
0.00540848	2.82302	1.99765E-4	0.0		2.79488	-0.00130308	0.0	
0.00542616	2.82304	2.00353E-4	0.0		2.79488	-0.00130322	0.0	
0.00544383	2.82306	2.00856E-4	0.0		2.79487	-0.00130335	0.0	
0.00546151	2.82308	2.01298E-4	0.0		2.79487	-0.00130348	0.0	
0.00547919	2.8231	2.01674E-4	0.0		2.79486	-0.0013036	0.0	
0.00549687	2.82311	2.01978E-4	0.0		2.79486	-0.00130371	0.0	
0.00551456	2.82313	2.02231E-4	0.0		2.79486	-0.00130382	0.0	
0.00553224	2.82315	2.02428E-4	0.0		2.79485	-0.00130393	0.0	
